,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__solver,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
16,0.14548659324645996,0.0004913806915283203,0.14208853244781494,0.05763685703277588,0.001,liblinear,0.6,5,l1,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.2746153846153846,0.3173076923076923,0.29596153846153844,0.021346153846153848,159
17,0.21891319751739502,0.039513230323791504,0.16981589794158936,0.031372666358947754,0.001,liblinear,0.6,5,l2,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.5907692307692308,0.5876923076923077,0.5892307692307692,0.001538461538461544,139
18,0.15668368339538574,0.0064105987548828125,0.08609044551849365,0.0008553266525268555,0.001,liblinear,0.8,1,l1,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.2603846153846154,0.32,0.2901923076923077,0.029807692307692313,167
19,0.19806337356567383,0.023441791534423828,0.09534251689910889,0.004618048667907715,0.001,liblinear,0.8,1,l2,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.525,0.5376923076923077,0.5313461538461539,0.006346153846153835,149
20,0.16165411472320557,0.007500052452087402,0.10199904441833496,0.014789581298828125,0.001,liblinear,0.8,3,l1,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.26692307692307693,0.32346153846153847,0.2951923076923077,0.02826923076923077,161
21,0.1592423915863037,0.009740591049194336,0.10396349430084229,0.012522101402282715,0.001,liblinear,0.8,3,l2,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.5734615384615385,0.568076923076923,0.5707692307692307,0.002692307692307716,141
22,0.16567683219909668,0.012703180313110352,0.09265220165252686,0.002222418785095215,0.001,liblinear,0.8,5,l1,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.2746153846153846,0.3173076923076923,0.29596153846153844,0.021346153846153848,159
23,0.1538846492767334,0.02351689338684082,0.09241926670074463,0.00019824504852294922,0.001,liblinear,0.8,5,l2,"{'clf__C': 0.001, 'clf__solver': 'liblinear', 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.5907692307692308,0.5876923076923077,0.5892307692307692,0.001538461538461544,139
24,0.2408761978149414,0.0049173831939697266,0.10703682899475098,0.0026683807373046875,0.001,newton-cg,0.6,1,l1,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.23615384615384616,0.2919230769230769,0.26403846153846156,0.02788461538461537,179
25,0.2027808427810669,0.0008357763290405273,0.0959395170211792,0.0057517290115356445,0.001,newton-cg,0.6,1,l2,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.2676923076923077,0.315,0.2913461538461538,0.023653846153846164,163
26,0.13876521587371826,5.602836608886719e-06,0.08896923065185547,0.001234292984008789,0.001,newton-cg,0.6,3,l1,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.24192307692307694,0.29615384615384616,0.26903846153846156,0.02711538461538461,171
27,0.1671459674835205,0.023311614990234375,0.0907512903213501,0.001564621925354004,0.001,newton-cg,0.6,3,l2,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.27807692307692305,0.31884615384615383,0.29846153846153844,0.02038461538461539,155
28,0.1501142978668213,0.008258342742919922,0.09540534019470215,0.01108551025390625,0.001,newton-cg,0.6,5,l1,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.2423076923076923,0.2919230769230769,0.2671153846153846,0.024807692307692294,175
29,0.13592112064361572,0.004503607749938965,0.09788322448730469,0.002492189407348633,0.001,newton-cg,0.6,5,l2,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.2815384615384615,0.3173076923076923,0.2994230769230769,0.017884615384615388,151
30,0.23317277431488037,0.0037642717361450195,0.10641288757324219,0.013247251510620117,0.001,newton-cg,0.8,1,l1,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.23615384615384616,0.2919230769230769,0.26403846153846156,0.02788461538461537,179
31,0.22684895992279053,0.013089776039123535,0.09108185768127441,0.003996133804321289,0.001,newton-cg,0.8,1,l2,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.2676923076923077,0.315,0.2913461538461538,0.023653846153846164,163
32,0.16487538814544678,0.010779976844787598,0.10322308540344238,0.010525226593017578,0.001,newton-cg,0.8,3,l1,"{'clf__C': 0.001, 'clf__solver': 'newton-cg', 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.24192307692307694,0.29615384615384616,0.26903846153846156,0.02711538461538461,171
