,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_vect__max_df,param_vect__min_df,param_vect__norm,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
49,0.14040136337280273,0.014514923095703125,0.10790598392486572,0.002425551414489746,10.0,0.6,1,l2,"{'clf__alpha': 10, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.76,0.7357692307692307,0.7478846153846154,0.012115384615384639,31
50,0.129929780960083,0.007672786712646484,0.09127867221832275,0.00946509838104248,10.0,0.6,3,l1,"{'clf__alpha': 10, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.5869230769230769,0.5746153846153846,0.5807692307692307,0.006153846153846121,61
51,0.12397134304046631,0.005106329917907715,0.10248076915740967,0.0017911195755004883,10.0,0.6,3,l2,"{'clf__alpha': 10, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.7638461538461538,0.7426923076923077,0.7532692307692308,0.010576923076923095,27
52,0.12659335136413574,0.01831817626953125,0.09337079524993896,0.005843997001647949,10.0,0.6,5,l1,"{'clf__alpha': 10, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.6196153846153846,0.6069230769230769,0.6132692307692307,0.006346153846153835,57
53,0.1252075433731079,0.01089632511138916,0.08866322040557861,0.0028635263442993164,10.0,0.6,5,l2,"{'clf__alpha': 10, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7588461538461538,0.7380769230769231,0.7484615384615385,0.010384615384615381,29
54,0.11671864986419678,0.003929734230041504,0.09329056739807129,0.007930517196655273,10.0,0.8,1,l1,"{'clf__alpha': 10, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.5153846153846153,0.5276923076923077,0.5215384615384615,0.006153846153846176,65
55,0.14298498630523682,0.015122294425964355,0.10765421390533447,0.0014106035232543945,10.0,0.8,1,l2,"{'clf__alpha': 10, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.76,0.7357692307692307,0.7478846153846154,0.012115384615384639,31
56,0.10745716094970703,0.0023810863494873047,0.08647358417510986,0.009043097496032715,10.0,0.8,3,l1,"{'clf__alpha': 10, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.5869230769230769,0.5746153846153846,0.5807692307692307,0.006153846153846121,61
57,0.11695683002471924,0.0033761262893676758,0.09191358089447021,0.0016134977340698242,10.0,0.8,3,l2,"{'clf__alpha': 10, 'vect__max_df': 0.8, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.7638461538461538,0.7426923076923077,0.7532692307692308,0.010576923076923095,27
58,0.11944591999053955,0.008022189140319824,0.0821218490600586,0.0048635005950927734,10.0,0.8,5,l1,"{'clf__alpha': 10, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.6196153846153846,0.6069230769230769,0.6132692307692307,0.006346153846153835,57
59,0.11621546745300293,0.0007376670837402344,0.10274815559387207,0.005245208740234375,10.0,0.8,5,l2,"{'clf__alpha': 10, 'vect__max_df': 0.8, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.7588461538461538,0.7380769230769231,0.7484615384615385,0.010384615384615381,29
60,0.1332988739013672,0.004233598709106445,0.09455013275146484,0.012139320373535156,100.0,0.6,1,l1,"{'clf__alpha': 100, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.2619230769230769,0.3211538461538462,0.2915384615384615,0.029615384615384627,75
61,0.11987590789794922,0.0019009113311767578,0.09837150573730469,0.00626063346862793,100.0,0.6,1,l2,"{'clf__alpha': 100, 'vect__max_df': 0.6, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.565,0.5642307692307692,0.5646153846153845,0.00038461538461537215,63
62,0.11571288108825684,0.005263090133666992,0.10259807109832764,0.012489676475524902,100.0,0.6,3,l1,"{'clf__alpha': 100, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l1'}",0.2773076923076923,0.32153846153846155,0.2994230769230769,0.02211538461538462,71
63,0.11340451240539551,0.004472017288208008,0.093422532081604,0.0023277997970581055,100.0,0.6,3,l2,"{'clf__alpha': 100, 'vect__max_df': 0.6, 'vect__min_df': 3, 'vect__norm': 'l2'}",0.5988461538461538,0.5934615384615385,0.5961538461538461,0.0026923076923076605,59
64,0.11423301696777344,0.005499601364135742,0.11591577529907227,0.0017397403717041016,100.0,0.6,5,l1,"{'clf__alpha': 100, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l1'}",0.2846153846153846,0.3176923076923077,0.30115384615384616,0.016538461538461557,69
65,0.12115681171417236,0.006001591682434082,0.12424635887145996,0.034807682037353516,100.0,0.6,5,l2,"{'clf__alpha': 100, 'vect__max_df': 0.6, 'vect__min_df': 5, 'vect__norm': 'l2'}",0.6169230769230769,0.6096153846153847,0.6132692307692308,0.0036538461538461187,55
66,0.13582658767700195,0.01164865493774414,0.09454727172851562,0.002676248550415039,100.0,0.8,1,l1,"{'clf__alpha': 100, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l1'}",0.2619230769230769,0.3211538461538462,0.2915384615384615,0.029615384615384627,75
67,0.17347192764282227,0.03763866424560547,0.0912860631942749,0.00029599666595458984,100.0,0.8,1,l2,"{'clf__alpha': 100, 'vect__max_df': 0.8, 'vect__min_df': 1, 'vect__norm': 'l2'}",0.565,0.5642307692307692,0.5646153846153845,0.00038461538461537215,63
